,name,homepage,resource,labels,category,description,projectrank,show,github_id,pypi_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,projectrank_placing,trending,updated_github_id,gitlab_id,gitlab_url
63,social-app-django,https://github.com/python-social-auth/social-app-django,,[],authentication-authorization,Python Social Auth - Application - Django.,32,True,python-social-auth/social-app-django,social-app-django,https://github.com/python-social-auth/social-app-django,BSD-3-Clause,2016-09-24 18:06:40,2025-11-29 23:43:51,2025-11-29 23:43:50,2657.0,98.0,383.0,28.0,522.0,25.0,244.0,2126.0,2025-10-09 11:55:35,5.6.0,,,11.0,52088.0,52088.0,336.0,https://pypi.org/project/social-app-django,,2.0,,,,
64,deptry,https://github.com/fpgmaas/deptry,,[],sca,"Find unused, missing and transitive dependencies in a Python project.",32,True,fpgmaas/deptry,deptry,https://github.com/fpgmaas/deptry,MIT,2022-09-01 07:35:36,2025-11-30 17:40:08,2025-11-29 19:05:51,1120.0,89.0,28.0,5.0,1162.0,35.0,159.0,1234.0,2025-11-09 00:26:01,0.24.0,,2821021.0,85.0,1714.0,1714.0,14.0,https://pypi.org/project/deptry,2821021.0,3.0,,,,
65,granian,https://github.com/emmett-framework/granian,,[],http-server,A Rust HTTP server for Python applications.,31,True,emmett-framework/granian,granian,https://github.com/emmett-framework/granian,BSD-3-Clause,2022-04-15 16:41:30,2025-11-28 16:28:15,2025-11-17 11:36:57,746.0,42.0,133.0,34.0,351.0,32.0,275.0,4702.0,2025-11-16 16:07:44,2.6.0,,1064349.0,100.0,837.0,837.0,39.0,https://pypi.org/project/granian,1064349.0,1.0,,,,
66,Garden,https://github.com/garden-io/garden,,[],k8s-cicd,"Automation for Kubernetes development and testing. Spin up production-like environments for development, testing, and..",31,True,garden-io/garden,,https://github.com/garden-io/garden,MPL-2.0,2017-12-03 02:10:59,2025-11-28 12:14:41,2025-11-28 09:58:34,7853.0,85.0,287.0,33.0,6149.0,218.0,1466.0,3547.0,2025-11-28 12:17:29,0.14.11,4221104.0,124150.0,100.0,3.0,3.0,121.0,,,1.0,,,,
67,django-prometheus,https://github.com/django-commons/django-prometheus,,[],apm,Export Django monitoring metrics for Prometheus.io.,31,True,korfuri/django-prometheus,django-prometheus,https://github.com/django-commons/django-prometheus,Apache-2.0,2015-04-05 06:53:05,2025-10-14 16:42:49,2025-10-14 16:42:49,584.0,5.0,243.0,23.0,326.0,69.0,98.0,1611.0,2025-06-25 15:44:41,2.4.1,,1999868.0,8.0,4304.0,4304.0,62.0,https://pypi.org/project/django-prometheus,1999868.0,2.0,,django-commons/django-prometheus,,
68,django-waffle,https://github.com/django-waffle/django-waffle,,[],feature-flipper,A feature flipper for Django.,31,True,django-waffle/django-waffle,django-waffle,https://github.com/django-waffle/django-waffle,BSD-3-Clause,2011-01-23 17:42:09,2025-10-02 04:02:50,2025-10-02 04:02:49,478.0,3.0,243.0,23.0,349.0,41.0,182.0,1209.0,2025-06-12 07:36:34,5.0.0,,1177831.0,26.0,1739.0,1739.0,125.0,https://pypi.org/project/django-waffle,1177831.0,1.0,,,,
69,djangorestframework-stubs,https://github.com/typeddjango/djangorestframework-stubs,,[],type-stubs,PEP-484 stubs for django-rest-framework.,31,True,typeddjango/djangorestframework-stubs,djangorestframework-stubs,https://github.com/typeddjango/djangorestframework-stubs,MIT,2018-11-12 01:07:16,2025-11-29 16:38:50,2025-11-29 16:37:57,726.0,99.0,122.0,4.0,713.0,54.0,108.0,522.0,2025-10-21 19:42:41,3.16.5,,2293799.0,32.0,3935.0,3935.0,88.0,https://pypi.org/project/djangorestframework-stubs,2293799.0,3.0,,,,
70,InvenTree,https://github.com/inventree/InvenTree,,[],inventory-management-system,Open Source Inventory Management System.,30,True,inventree/InvenTree,,https://github.com/inventree/InvenTree,MIT,2017-03-23 01:44:10,2025-11-30 10:03:56,2025-11-30 10:03:53,17256.0,298.0,1151.0,72.0,6774.0,156.0,3021.0,6055.0,2025-11-26 11:42:59,1.1.6,2467.0,54.0,100.0,8.0,8.0,121.0,,,1.0,,,,
71,tach,https://github.com/tach-org/tach,,[],development,"A Python tool to visualize + enforce dependencies, using modular architecture Open source Installable via pip Able to..",30,True,gauge-sh/tach,tach,https://github.com/tach-org/tach,MIT,2024-01-31 20:12:23,2025-11-29 02:38:53,2025-11-29 02:34:18,2382.0,78.0,73.0,14.0,717.0,33.0,114.0,2567.0,2025-11-26 10:45:26,0.32.1,,973013.0,100.0,79.0,79.0,22.0,https://pypi.org/project/tach,973013.0,1.0,4.0,tach-org/tach,,
72,django-q,https://github.com/Koed00/django-q,,[],task-queues,A multiprocessing distributed task queue for Django.,30,True,Koed00/django-q,django-q,https://github.com/Koed00/django-q,MIT,2015-06-14 12:37:08,2024-08-13 12:14:42,2021-06-26 12:04:16,1246.0,,240.0,51.0,313.0,279.0,154.0,1879.0,2021-06-10 16:52:14,1.3.9,,66868.0,78.0,1998.0,1998.0,62.0,https://pypi.org/project/django-q,66868.0,3.0,,,,
73,plane,https://github.com/makeplane/plane,,[],project-management-framework,"Open Source JIRA, Linear, Monday, and Asana Alternative. Plane helps you track your issues, epics, and cycles the..",29,True,makeplane/plane,,https://github.com/makeplane/plane,AGPL-3.0,2022-11-19 12:55:01,2025-11-30 18:15:16,2025-11-28 13:30:25,6623.0,366.0,2900.0,138.0,6588.0,528.0,898.0,40205.0,2025-10-23 13:04:05,1.1.0,99962.0,2856.0,50.0,,,134.0,,,1.0,,,,
74,Open edX,https://github.com/openedx/edx-platform,,[],education-framework,"The Open edX LMS & Studio, powering education sites around the world!.",29,True,openedx/edx-platform,,https://github.com/openedx/edx-platform,AGPL-3.0,2013-05-30 20:20:38,2025-11-30 13:57:21,2025-11-30 13:55:44,67662.0,357.0,3860.0,416.0,36739.0,300.0,625.0,7937.0,2015-03-02 21:13:51,named-release/birch,,,4.0,3.0,3.0,1513.0,,,1.0,,,,
75,django-cacheops,https://github.com/Suor/django-cacheops,,[],caching,A slick ORM cache with automatic granular event-driven invalidation.,29,True,Suor/django-cacheops,django-cacheops,https://github.com/Suor/django-cacheops,BSD-3-Clause,2011-06-04 12:25:47,2025-10-15 03:51:51,2025-10-15 03:51:41,1260.0,3.0,225.0,37.0,152.0,18.0,334.0,2254.0,,,,345278.0,,1571.0,1571.0,72.0,https://pypi.org/project/django-cacheops,345278.0,1.0,,,,
76,django-notifications,https://github.com/django-notifications/django-notifications,,[],notifications,GitHub notifications alike app for Django.,29,True,django-notifications/django-notifications,django-notifications-hq,https://github.com/django-notifications/django-notifications,BSD-3-Clause,2012-07-22 10:41:02,2025-07-17 17:54:23,2025-07-17 17:50:43,471.0,,439.0,42.0,190.0,22.0,199.0,1927.0,2023-10-19 00:00:44,1.8.3,,65091.0,8.0,3090.0,3090.0,76.0,https://pypi.org/project/django-notifications-hq,65091.0,1.0,,,,
77,django-anymail,https://github.com/anymail/django-anymail,,[],emails,"Django email backends and webhooks for Amazon SES, Brevo (Sendinblue), MailerSend, Mailgun, Mailjet, Postmark, Postal,..",29,True,anymail/django-anymail,django-anymail,https://github.com/anymail/django-anymail,BSD-3-Clause,2016-03-10 02:55:09,2025-10-16 21:18:34,2025-09-03 19:51:46,941.0,2.0,137.0,20.0,169.0,7.0,234.0,1836.0,2025-09-03 19:59:08,13.1,232.0,1287433.0,63.0,7859.0,7859.0,69.0,https://pypi.org/project/django-anymail,1287432.0,1.0,,,,
78,injector,https://github.com/python-injector/injector,,[],dependency-injection,"Python dependency injection framework, inspired by Guice.",29,True,python-injector/injector,injector,https://github.com/python-injector/injector,BSD-3-Clause,2010-11-25 12:05:20,2025-11-28 19:29:48,2025-11-28 19:28:48,524.0,36.0,93.0,13.0,144.0,45.0,106.0,1475.0,2025-11-28 19:31:15,0.23.0,,2693131.0,1.0,3011.0,3011.0,34.0,https://pypi.org/project/injector,2693131.0,1.0,3.0,,,
79,dishka,https://github.com/reagento/dishka,,[],dependency-injection,Cute dependency injection (DI) framework for Python with agreeable API and everything you need.,29,True,reagento/dishka,dishka,https://github.com/reagento/dishka,Apache-2.0,2024-01-14 00:42:06,2025-11-30 17:45:36,2025-11-30 17:45:35,1445.0,182.0,96.0,5.0,434.0,45.0,127.0,942.0,2025-09-24 21:23:29,1.7.2,,314662.0,22.0,669.0,669.0,70.0,https://pypi.org/project/dishka,314662.0,1.0,,,,
80,djangorestframework-simplejwt,https://github.com/jazzband/djangorestframework-simplejwt,,[],restful-api-drf,A JSON Web Token authentication plugin for the Django REST Framework.,28,True,jazzband/djangorestframework-simplejwt,djangorestframework-simplejwt,https://github.com/jazzband/djangorestframework-simplejwt,MIT,2017-05-05 17:41:35,2025-11-24 17:35:52,2025-11-16 10:37:57,698.0,6.0,645.0,51.0,438.0,111.0,402.0,4256.0,2025-07-21 16:49:26,5.5.1,,4810255.0,14.0,,,137.0,https://pypi.org/project/djangorestframework-simplejwt,4810255.0,2.0,,,,
81,django-grappelli,https://github.com/sehmaschine/django-grappelli,,[],admin-interface,A jazzy skin for the Django Admin-Interface (official repository).,28,True,sehmaschine/django-grappelli,django-grappelli,https://github.com/sehmaschine/django-grappelli,,2010-03-26 12:25:59,2025-11-27 16:26:21,2025-11-27 15:59:41,1965.0,3.0,644.0,83.0,337.0,8.0,731.0,3918.0,,,,291303.0,,6888.0,6888.0,91.0,https://pypi.org/project/django-grappelli,291303.0,2.0,,,,
82,django-tailwind,https://github.com/timonweb/django-tailwind,,[],mvt-tailwind-css-framework-integration,Django + Tailwind CSS =.,28,True,timonweb/django-tailwind,django-tailwind,https://github.com/timonweb/django-tailwind,MIT,2019-04-11 19:49:28,2025-11-13 21:35:46,2025-11-13 21:35:45,397.0,38.0,111.0,16.0,64.0,2.0,176.0,1703.0,,,,210020.0,,6960.0,6960.0,25.0,https://pypi.org/project/django-tailwind,210020.0,1.0,,,,
83,django-tenant-schemas,https://github.com/bernardopires/django-tenant-schemas,,[],multiple-tenants,Tenant support for Django using PostgreSQL schemas.,28,True,bernardopires/django-tenant-schemas,django-tenant-schemas,https://github.com/bernardopires/django-tenant-schemas,MIT,2012-06-23 10:54:34,2025-09-26 15:39:17,2025-09-26 15:15:08,644.0,4.0,397.0,63.0,235.0,124.0,353.0,1502.0,2025-09-26 15:39:17,2.0.0,,25156.0,3.0,479.0,479.0,76.0,https://pypi.org/project/django-tenant-schemas,25156.0,2.0,,,,
84,django-cachalot,https://github.com/noripyt/django-cachalot,,[],caching,"No effort, no worry, maximum performance.",28,True,noripyt/django-cachalot,django-cachalot,https://github.com/noripyt/django-cachalot,BSD-3-Clause,2014-09-26 13:08:06,2025-04-17 00:04:30,2025-04-17 00:04:01,651.0,,150.0,24.0,100.0,30.0,143.0,1395.0,2025-04-17 00:04:30,2.8.0,,143999.0,24.0,999.0,999.0,39.0,https://pypi.org/project/django-cachalot,143999.0,3.0,,,,
85,django-dbbackup,https://github.com/Archmonger/django-dbbackup,,[],management-commands,Backup and restore your Django database and media.,28,True,jazzband/django-dbbackup,django-dbbackup,https://github.com/Archmonger/django-dbbackup,BSD-3-Clause,2014-12-29 02:39:34,2025-11-07 11:01:43,2025-11-07 10:57:19,562.0,2.0,200.0,18.0,310.0,9.0,301.0,1079.0,2025-11-07 11:00:03,5.0.1,9.0,202715.0,9.0,2557.0,2557.0,81.0,https://pypi.org/project/django-dbbackup,202715.0,2.0,-2.0,Archmonger/django-dbbackup,,
86,django-ses,https://github.com/django-ses/django-ses,,[],emails,A Django email backend for Amazons Simple Email Service.,28,True,django-ses/django-ses,django-ses,https://github.com/django-ses/django-ses,MIT,2011-01-25 19:41:40,2025-11-06 19:21:10,2025-11-06 19:20:53,392.0,4.0,225.0,15.0,209.0,50.0,101.0,1072.0,2024-11-26 19:17:50,4.3.0,,875359.0,52.0,3608.0,3608.0,85.0,https://pypi.org/project/django-ses,875359.0,2.0,,,,
87,django-admin-sortable2,https://github.com/jrief/django-admin-sortable2,,[],admin-interface-actions,Generic drag-and-drop ordering for objects in the Django admin interface.,28,True,jrief/django-admin-sortable2,django-admin-sortable2,https://github.com/jrief/django-admin-sortable2,,2013-07-07 21:26:56,2025-11-26 07:46:14,2025-11-26 07:46:23,861.0,20.0,179.0,17.0,182.0,41.0,194.0,855.0,2025-11-25 13:27:20,2.3,,855006.0,21.0,2889.0,2889.0,90.0,https://pypi.org/project/django-admin-sortable2,855006.0,2.0,,,,
88,django-graphql-jwt,https://github.com/flavors/django-graphql-jwt,,[],graphql-api,JSON Web Token (JWT) authentication for Graphene Django.,28,True,flavors/django-graphql-jwt,django-graphql-jwt,https://github.com/flavors/django-graphql-jwt,MIT,2017-11-05 15:29:56,2023-12-20 11:55:00,2023-08-04 09:45:28,555.0,,155.0,14.0,102.0,63.0,171.0,826.0,2023-08-04 09:46:09,0.4.0,,146537.0,27.0,5612.0,5612.0,26.0,https://pypi.org/project/django-graphql-jwt,146537.0,3.0,,,,
89,django-structlog,https://github.com/jrobichaud/django-structlog,,[],logging,Structured Logging for Django.,28,True,jrobichaud/django-structlog,django-structlog,https://github.com/jrobichaud/django-structlog,MIT,2019-04-07 21:29:34,2025-11-24 14:14:50,2025-11-24 12:47:37,2199.0,155.0,38.0,4.0,898.0,1.0,72.0,498.0,,,,1350750.0,,985.0,985.0,25.0,https://pypi.org/project/django-structlog,1350750.0,3.0,,,,
90,django-oidc-provider,https://github.com/juanifioren/django-oidc-provider,,[],authentication-authorization,OpenID Connect and OAuth2 provider implementation for the Django framework.,28,True,juanifioren/django-oidc-provider,django-oidc-provider,https://github.com/juanifioren/django-oidc-provider,MIT,2014-12-15 19:53:50,2025-11-05 23:53:52,2025-09-23 18:14:01,1109.0,5.0,223.0,16.0,240.0,52.0,161.0,449.0,2025-09-23 19:13:42,0.9.0,,19675.0,26.0,440.0,440.0,76.0,https://pypi.org/project/django-oidc-provider,19675.0,2.0,,,,
91,django-bootstrap5,https://github.com/zostera/django-bootstrap5,,[],mvt-bootstrap-css-framework-integration,Bootstrap 5 for Django.,28,True,zostera/django-bootstrap5,django-bootstrap5,https://github.com/zostera/django-bootstrap5,BSD-3-Clause,2021-03-15 13:32:45,2025-11-20 20:01:31,2025-11-17 10:52:05,1512.0,16.0,90.0,12.0,675.0,39.0,72.0,440.0,,,,311680.0,,9969.0,9969.0,153.0,https://pypi.org/project/django-bootstrap5,311680.0,3.0,,,,
92,django-cas-ng,https://github.com/django-cas-ng/django-cas-ng,,[],authentication-authorization,"Django CAS 1.0/2.0/3.0 client authentication library, supporting Django 4.2+ and Python 3.8+.",28,True,django-cas-ng/django-cas-ng,django-cas-ng,https://github.com/django-cas-ng/django-cas-ng,MIT,2014-05-23 22:52:34,2025-11-18 17:10:11,2025-11-18 17:10:08,685.0,12.0,164.0,12.0,223.0,3.0,157.0,394.0,2025-10-08 15:29:56,5.1.0,772.0,36586.0,29.0,636.0,636.0,89.0,https://pypi.org/project/django-cas-ng,36581.0,2.0,,,,
93,strawberry,https://github.com/strawberry-graphql/strawberry,,[],graphql-api,A GraphQL library for Python that leverages type annotations.,27,True,strawberry-graphql/strawberry,strawberry,https://github.com/strawberry-graphql/strawberry,MIT,2018-12-21 08:56:55,2025-11-29 10:05:52,2025-11-24 16:45:38,3604.0,44.0,594.0,38.0,2804.0,392.0,732.0,4568.0,2025-11-22 13:00:06,0.287.0,519.0,586.0,100.0,,,298.0,https://pypi.org/project/strawberry,547.0,3.0,,,,
94,django-material,https://github.com/viewflow/django-material,,[],admin-interface,Material Design for Django.,27,True,viewflow/django-material,django-material,https://github.com/viewflow/django-material,AGPL-3.0,2015-01-16 07:17:33,2025-11-21 21:42:39,2025-06-30 08:27:54,172.0,,412.0,88.0,124.0,20.0,395.0,2541.0,2017-10-27 11:20:04,1.1.0,,17459.0,5.0,1870.0,1870.0,4.0,https://pypi.org/project/django-material,17459.0,3.0,,,,
95,django-components,https://github.com/django-components/django-components,,[],templates,Create simple reusable template components in Django.,27,True,django-components/django-components,django-components,https://github.com/django-components/django-components,MIT,2015-06-11 17:23:48,2025-11-25 16:19:30,2025-11-25 16:18:06,1897.0,101.0,100.0,13.0,1063.0,82.0,267.0,1479.0,2025-11-12 16:07:46,0.143.2,,64242.0,80.0,,,55.0,https://pypi.org/project/django-components,64242.0,1.0,,,,
96,django-organizations,https://github.com/bennylope/django-organizations,,[],authentication-authorization,Multi-user accounts for Django projects.,27,True,bennylope/django-organizations,django-organizations,https://github.com/bennylope/django-organizations,BSD-2-Clause,2012-02-02 02:38:49,2025-06-10 13:12:18,2025-06-10 12:56:06,755.0,,213.0,35.0,118.0,16.0,139.0,1348.0,2024-10-28 18:53:47,2.5.0,,109647.0,20.0,318.0,318.0,49.0,https://pypi.org/project/django-organizations,109647.0,3.0,,,,
97,django-configurations,https://github.com/jazzband/django-configurations,,[],configuration,A helper for organizing Django project settings by relying on well established programming patterns.,27,True,jazzband/django-configurations,django-configurations,https://github.com/jazzband/django-configurations,BSD-3-Clause,2012-07-21 13:56:20,2025-09-08 20:31:19,2024-11-18 23:53:09,512.0,,140.0,19.0,197.0,55.0,156.0,1133.0,2023-11-30 10:00:09,2.5.1,,380627.0,11.0,3355.0,3355.0,74.0,https://pypi.org/project/django-configurations,380627.0,3.0,,,,
98,django-ratelimit,https://github.com/jsocol/django-ratelimit,,[],authentication-authorization,Cache-based rate-limiting for Django.,27,True,jsocol/django-ratelimit,django-ratelimit,https://github.com/jsocol/django-ratelimit,,2011-05-20 23:05:29,2024-07-11 18:32:53,2023-12-05 19:30:12,317.0,,182.0,16.0,161.0,27.0,125.0,1132.0,2023-07-24 20:36:04,4.1.0,,2107705.0,2.0,4523.0,4523.0,51.0,https://pypi.org/project/django-ratelimit,2107705.0,3.0,,,,
99,django-post-office,https://github.com/ui/django-post_office,,[],emails,"A Django app that allows you to send email asynchronously in Django. Supports HTML email, database backed templates..",27,True,ui/django-post_office,django-post-office,https://github.com/ui/django-post_office,MIT,2012-08-11 08:08:52,2025-11-30 08:09:06,2025-11-30 08:08:59,804.0,1.0,251.0,32.0,247.0,90.0,165.0,1078.0,2025-08-04 08:31:04,3.10.1,,84756.0,12.0,114.0,114.0,86.0,https://pypi.org/project/django-post-office,84756.0,3.0,,,,
100,wrabit/django-cotton,https://github.com/wrabit/django-cotton,,[],templates,Enabling Modern UI Composition in Django.,27,True,wrabit/django-cotton,django-cotton,https://github.com/wrabit/django-cotton,MIT,2024-06-08 13:30:49,2025-11-21 09:39:47,2025-11-20 22:49:59,667.0,47.0,47.0,13.0,164.0,1.0,112.0,1038.0,2025-11-20 22:21:40,2.5.0,,92217.0,73.0,286.0,286.0,14.0,https://pypi.org/project/django-cotton,92217.0,1.0,,,,
101,django-paypal,https://github.com/spookylukey/django-paypal,,[],payment-subscriptions,A pluggable Django application for integrating PayPal Payments Standard or Payments Pro.,27,True,spookylukey/django-paypal,django-paypal,https://github.com/spookylukey/django-paypal,MIT,2012-06-09 14:04:06,2025-11-24 16:58:59,2024-11-18 21:22:27,798.0,,202.0,24.0,123.0,14.0,153.0,730.0,,,,33994.0,,4243.0,4243.0,73.0,https://pypi.org/project/django-paypal,33994.0,1.0,,,,
102,FastDepends,https://github.com/Lancetnik/FastDepends,,[],dependency-injection,FastDepends - FastAPI Dependency Injection system extracted from FastAPI and cleared of all HTTP logic. Async and sync..,27,True,lancetnik/FastDepends,fast-depends,https://github.com/Lancetnik/FastDepends,MIT,2023-04-16 06:27:58,2025-11-30 20:25:49,2025-11-30 20:25:20,236.0,34.0,33.0,5.0,194.0,10.0,35.0,473.0,2025-11-30 20:25:49,3.0.5,,665733.0,35.0,682.0,682.0,20.0,https://pypi.org/project/fast-depends,665733.0,2.0,,,,
103,django-rest-passwordreset,https://github.com/anexia-it/django-rest-passwordreset,,[],restful-api-drf,"An extension of django rest framework, providing a configurable password reset strategy.",27,True,anexia-it/django-rest-passwordreset,django-rest-passwordreset,https://github.com/anexia-it/django-rest-passwordreset,BSD-3-Clause,2017-03-13 19:06:30,2025-10-10 11:04:10,2024-11-13 17:39:13,187.0,,142.0,7.0,98.0,28.0,80.0,437.0,2024-11-05 13:54:56,1.5.0,,280780.0,22.0,4392.0,4392.0,40.0,https://pypi.org/project/django-rest-passwordreset,280780.0,3.0,,,,
104,django-ninja-jwt,https://github.com/eadwinCode/django-ninja-jwt,,[],restful-api-ninja,A JSON Web Token authentication plugin for the Django REST Framework.,27,True,eadwinCode/django-ninja-jwt,django-ninja-jwt,https://github.com/eadwinCode/django-ninja-jwt,MIT,2021-10-24 07:51:40,2025-11-22 11:25:49,2025-11-22 11:24:57,733.0,12.0,31.0,5.0,114.0,18.0,24.0,219.0,2025-11-22 11:25:49,5.4.2,,91310.0,27.0,505.0,505.0,88.0,https://pypi.org/project/django-ninja-jwt,91310.0,2.0,,,,
105,Mobile Security Framework (MobSF),https://github.com/MobSF/Mobile-Security-Framework-MobSF,,[],security-framework,"Mobile Security Framework (MobSF) is an automated, all-in-one mobile application (Android/iOS/Windows) pen-testing,..",26,True,MobSF/Mobile-Security-Framework-MobSF,,https://github.com/MobSF/Mobile-Security-Framework-MobSF,GPL-3.0,2015-01-31 04:36:01,2025-11-05 20:11:50,2025-10-04 22:04:04,2019.0,4.0,3420.0,590.0,956.0,20.0,1523.0,19894.0,2025-08-31 07:04:58,4.4.2,,,50.0,5.0,5.0,102.0,,,3.0,,,,
106,highlight,https://github.com/highlight/highlight,,[],apm,"highlight.io: The open source, full-stack monitoring platform. Error monitoring, session replay, logging, distributed..",26,True,highlight/highlight,,https://github.com/highlight/highlight,,2020-08-20 17:55:23,2025-11-13 22:18:41,2025-11-13 21:50:33,7049.0,10.0,464.0,31.0,7463.0,259.0,2539.0,9009.0,2025-08-08 15:42:36,docker-v0.5.6,,,57.0,422.0,422.0,85.0,,,3.0,,,,
107,django-jet,https://github.com/geex-arts/django-jet,,[],admin-interface,Modern responsive template for the Django admin interface with improved functionality. We are proud to announce..,26,True,geex-arts/django-jet,django-jet,https://github.com/geex-arts/django-jet,AGPL-3.0,2015-07-29 21:35:35,2025-11-26 22:21:07,2025-11-26 22:21:06,892.0,1.0,667.0,113.0,178.0,214.0,132.0,3628.0,2018-10-18 06:39:57,1.0.8,,13009.0,23.0,3393.0,3393.0,29.0,https://pypi.org/project/django-jet,13009.0,3.0,,,,
108,django-split-settings,https://github.com/wemake-services/django-split-settings,,[],configuration,Organize Django settings into multiple files and directories. Easily override and modify settings. Use wildcards and..,26,True,wemake-services/django-split-settings,django-split-settings,https://github.com/wemake-services/django-split-settings,BSD-3-Clause,2013-05-17 06:04:30,2025-11-21 07:17:57,2025-11-21 07:17:49,567.0,2.0,71.0,15.0,532.0,5.0,43.0,1183.0,2024-07-05 14:30:34,1.3.2,,229833.0,9.0,3456.0,3456.0,28.0,https://pypi.org/project/django-split-settings,229833.0,3.0,,,,
109,django-payments,https://github.com/jazzband/django-payments,,[],payment-subscriptions,Universal payment handling for Django.,26,True,jazzband/django-payments,django-payments,https://github.com/jazzband/django-payments,,2010-09-30 14:17:47,2025-11-24 17:35:31,2025-10-23 10:35:54,945.0,18.0,286.0,38.0,280.0,70.0,116.0,1175.0,2021-02-01 11:27:35,0.14.0,33.0,11945.0,29.0,657.0,657.0,71.0,https://pypi.org/project/django-payments,11945.0,2.0,,,,
110,django-baton,https://github.com/otto-torino/django-baton,,[],admin-interface,"A cool, modern and responsive django admin application based on bootstrap 5 that brings AI to the Django admin -..",26,True,otto-torino/django-baton,django-baton,https://github.com/otto-torino/django-baton,MIT,2017-02-10 12:54:24,2025-11-03 08:51:28,2025-11-03 08:44:22,1178.0,4.0,98.0,14.0,109.0,1.0,190.0,978.0,2025-11-03 08:55:18,5.0.3,,10935.0,58.0,467.0,467.0,18.0,https://pypi.org/project/django-baton,10935.0,3.0,,,,
111,django-multitenant,https://github.com/citusdata/django-multitenant,,[],multiple-tenants,Python/Django support for distributed multi-tenant databases like Postgres+Citus.,26,True,citusdata/django-multitenant,django-multitenant,https://github.com/citusdata/django-multitenant,MIT,2017-05-19 05:23:40,2025-11-21 21:32:35,2025-11-17 13:22:31,314.0,16.0,118.0,40.0,149.0,43.0,56.0,795.0,2023-09-26 15:28:27,4.0.0,,67898.0,15.0,85.0,85.0,28.0,https://pypi.org/project/django-multitenant,67898.0,3.0,,,,
112,django-otp,https://github.com/django-otp/django-otp,,[],authentication-authorization,A pluggable framework for adding two-factor authentication to Django using one-time passwords.,26,True,django-otp/django-otp,django-otp,https://github.com/django-otp/django-otp,Unlicense,2019-08-22 17:57:17,2025-10-25 15:36:21,2025-10-25 15:35:54,298.0,6.0,115.0,10.0,85.0,13.0,76.0,608.0,,,,1959567.0,,4450.0,4450.0,52.0,https://pypi.org/project/django-otp,1959567.0,3.0,,,,
